#,PLAYER,PTS,AVG,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,STATUS,BYE
315,"Wright, Jarius MIN WR",31.8,1.99,2.1,0.9,6.9,0,0,0,5.4,0,B,6.7,2.3,2.5,1.8,1.3,1.1,0.8,0,Free Agent,9
316,"Hollins, Mack PHI WR",31.6,1.97,0,3.2,0,0,0,3.8,12.4,3,0.8,B,0.7,1.2,1,0,0,0,5.5,Free Agent (I),10
317,"Matthews, Jordan BUF WR",31.2,3.12,6.1,3,6.1,7, ,B,1,2.1,1.6,1.4, ,1.5,1.4, , , , ,Free Agent,6
318,"Shaheen, Adam CHI TE",30.7,2.36,0,0,6.2,0,0,0,0,0,B,3.9,10.1,0.1,0,10.4, , , ,Free Agent,9
319,"Grant, Jakeem MIA WR",30.5,1.91,B,0,1.2,0,-0.1,0.4,0,0,0,0,-3,0,0.2,10.2,2,17,2.6,Free Agent (I),1
320,"Holmes, Andre BUF WR",30,2.14,6.1,1.8,6.6,1,0,B,1.1,11.1,1.6,0,0.7,0,0,0,0, , ,Free Agent (Q),6
321,"Pryor, Terrelle WAS WR",30,3.33,6.6,3.1,1.9,13,B,2.3,1.4,0,1.7,0, , , , , , , ,Free Agent,5
322,"Green, Tion DET RB",29.9,5.98, , , , , , ,B, , , , , ,11.1,1.5,3.5,10.3,3.5,Free Agent,7
323,"Byrd, Damiere CAR WR",29.7,3.71,0,0,0,1.2, , , , , , ,B, ,1.2,3.7,14.5,9.1, ,Free Agent (I),11
324,"Thomas, De'Anthony KCC WR",29.7,1.86,0.2,0,1.4,0,7,12.1,0.2,3,4.1,B,1.1,0,0,0,0.6,0,0,Free Agent (I),10
325,"Bennett, Martellus NEP TE",28.6,3.18,4.3,4.7,1.2,3.9,5.3,2.2,1.7, ,B,3.8,1.5, , , , , , ,Free Agent,9
326,"Harris, Demetrius KCC TE",28.4,1.77,7.5,0,0,0,2.1,0,1.6,0,0,B,0,3.3,0,2.5,0.7,3.4,7.3,Free Agent,10
327,"Penny, Elijhaa ARI RB",28.2,1.76,0,0,0,0.1,0.6,0,0,B,0,0,0,0,6.4,2.9,4.5,3.8,9.9,Free Agent,8
328,"Shepard, Russell CAR WR",28.1,1.87,11.3,0.6,0,1.3,1.5,1.2,2,1.4,1.1,4,B,0,2.9,0.8,0, ,0,Free Agent (Q),11
329,"Smith, Jonnu TEN TE",27.7,1.73,0,9,8.4,0,2.1,1,2.2,B,0,2,0,0,0,0,0.5,1.3,1.2,Free Agent (I),8
330,"Bibbs, Kapri WAS RB",26.7,8.9, , , , ,B, , , , , , , , , ,11.3,5.4,10,Free Agent,5
331,"Kendricks, Lance GBP TE",26.3,1.64,1.8,0,11.2,0,2.4,0,0,B,3.2,0.9,0.5,0,1.1,1.1,0.5,3.6,0,Free Agent,8
332,"Heuerman, Jeff DEN TE",26.2,1.87,2,1.5,0,0,B,8.4,0,1.1,0,0.4, , ,0,0.5,11.4,0,0.9,Free Agent (I),5
333,"Coons, Travis FA PK",26,8.67, , , , , , , , , , , , ,13,12,1, , ,Free Agent,-
334,"Santos, Cairo CHI PK",26,5.2,6,9,6, , , , , ,B, , ,3,2, , , , ,Free Agent,9
335,"Austin, Tavon LAR WR",25.7,1.61,-1.2,0.8,-1.6,4.6,7.1,0,4.2,B,4.3,0.2,0,1.6,0.8,-3.3,4.4,0,3.8,Free Agent,8
336,"Bourne, Kendrick SFO WR",25.7,2.34,0, , , , , ,0,0,3.9,4.2,B,2.2,0,2.9,8.5,1.2,2.8,Free Agent,11
337,"Woodhead, Danny BAL RB",25.6,3.2,3.7, , , , , , , , ,B,2.3,4.5,2.3,3.6,3.2,4.1,1.9,Free Agent,10
338,"Green, Virgil DEN TE",25.1,1.57,4.4,7.1,1.8,0,B,2.4,0.7,1.6,0,0,1.3,1.6,3.6,0,0,0,0.6,Free Agent,5
339,"Olsen, Greg CAR TE",25.1,3.59,1.8,1, , , , , , , , ,B,1, ,0,17.6,2.7,1,Honkey Kong (I),11
340,"West, Terrance BAL RB",25.1,4.18,14,10.5,-0.4,-0.7,1.7, , , , ,B, , , , , ,0, ,Free Agent,10
341,"Folk, Nick FA PK",25,6.25, ,11,5,7,2, , , , , , , , , , , , ,Free Agent,-
342,"McDonald, Vance PIT TE",24.8,2.48,0, ,0,0,0,2.6,3.7, ,B,7.6, , , ,5.2, ,5.2,0.5,Free Agent,9
343,"Petty, Bryce NYJ QB",24.4,6.1, , , , , , , , , , ,B, , ,1.3,8.8,5.1,9.2,Free Agent,11
344,"Toilolo, Levine ATL TE",24.2,1.61,0,0,0,2.1,B,0,0,2,0.8,1,9.1,0,2.5,0.7,6,0, ,Free Agent,5
345,"Sims, Dion CHI TE",24,1.71,3.1,0,0,0.8,1.7,10.2,0,1.5,B, , ,-0.3,0.5,3.2,0.9,2.4,0,Free Agent (I),9
346,"Griffin, Ryan HOU TE",23.8,3.4,0, ,12.1,1.3,2.2,7.2,B,1,0, , , , , , , , ,Free Agent,7
347,"Bohanon, Tommy JAC RB",22.8,1.42,6.1,0,0.8,1.4,0,0,1.4,B,0.6,0,0.3,0,0,0,12.2,0,0,Free Agent,8
348,"Erickson, Alex CIN WR",22.6,1.41,0,6.4,0,0,0.6,B,2.2,-1.6,0,1,10.2,1.8,0,0.9,1.1,0,0,Free Agent,6
349,"Lacy, Eddie SEA RB",22.6,2.51,0.3, , ,5.2,2.8,B,4.3,0,3.4, ,0.2,6.1,0.3, , , , ,Free Agent,6
350,"Allison, Geronimo GBP WR",22.3,1.49, ,2.4,12.2,0,0,0.7,1.4,B,0,0,0,0,0,2.9,0.3,0.9,1.5,Free Agent (I),8
351,"Boyle, Nick BAL TE",22.3,1.49,1.4,0.9,1.4,3.6,0.9,3.5,1.2,2.9, ,B,0.2,0.9,1.1,0.1,0.9,0.9,2.4,Free Agent,10
352,"Miller, Braxton HOU WR",22.3,2.03,0,1,1.5, , ,5.5,B,0, ,0.1,1.4,4.3,7.1, , ,0.5,0.9,Free Agent,7
353,"Rawls, Thomas SEA RB",22.1,1.84, ,0.4,0, ,3.5,B,2.2,-0.1,7,3.9, ,0,0.4,0, ,2,2.8,Free Agent,6
354,"Rodgers, Richard GBP TE",22,1.47,0,2.2,0,0,1.6,0,0,B,0.5,0.8,0.3,2.5,0.4,0,13.7,0, ,Free Agent,8
355,"Kerley, Jeremy FA WR",21.7,2.71, ,1.4,4.2,3.7,3.9,12.1,-1.3,-2.3,0, , , , , , , , ,Free Agent,-
356,"Cadet, Travaris BUF RB",21.5,2.39, , , ,0,0,B, , , , ,5.6,4.9,4.1,0.2,3.8,0, ,Free Agent,6
357,"Robinson, Demarcus KCC WR",21.2,1.32,0,0,0.9,0,1.6,1.6,6.9,0.5,1.8,B,0.7,2.4,1.7,0,0,0,3.1,Free Agent,10
358,"O'Shaughnessy, James JAC TE",20.9,1.31,1.8,0,1.2,0,0,1.1,0,B,0.6,0,1.2,0.7,2.9,0,1.5,9.9,0,Free Agent,8
359,"Fales, David MIA QB",20.4,10.2,B, , , , , , , , , , , ,0, , , ,20.4,Free Agent,1
360,"Dorsett, Phillip NEP WR",20.1,1.34,0,7.5,0,1.7,0,0,0,0,B,1.6,0,3.9,0, ,0.4,2.4,2.6,Free Agent,9
361,"Treadwell, Laquon MIN WR",20,1.25,0.7,3.3,0.2,0,0,5.1,2.8,2.1,B,0,1,0,0.9,2.3,0,0,1.6,Free Agent,9
362,"Mickens, Jaydon JAC WR",19.7,1.97, , , , , , ,0,B,6,1.1,0,-3,0,0,18.1,0.5,-3,Free Agent (I),8
363,"Niklas, Troy ARI TE",19.2,1.28,0,1.6,1,0,0,8,0,B,1.6,0,0,2.2,0,0.7,4.1, ,0,Free Agent,8
364,"Celek, Brent PHI TE",19,1.19,1.1,0,0,0,0.5,0,0.3,1.4,3.9,B,2.8,0,0,6.5,0,1.2,1.3,Free Agent,10
365,"Vannett, Nick SEA TE",18.4,1.23,1,0,0,0,0.3,B,1.2,0.8,0,2.2,0,8.9,4,0,0,0, ,Free Agent,6
366,"Murphy, Louis SFO WR",18.1,2.59, , , , , , , , , ,4.8,B,7.4,1.6,2,0,1.7,0.6,Free Agent,11
367,"Tomlinson, Eric NYJ TE",18.1,1.29,2.5, , ,0,3.4,0,2.6,8,0.6,0,B,0,0,0,0,0,1,Free Agent (I),11
368,"Koo, Younghoe FA PK",18,4.5,3,5,4,6, , , , , , , , , , , , , ,Free Agent,-
369,"Rogers, Eli PIT WR",17.9,1.28,1.1,4.3,-3, , ,0,1,0,B,0.2,0,2.1,0.4,3.3,7.8,0.6,0.1,Free Agent,9
370,"Samuel, Curtis CAR WR",17.9,1.99,0,0.7,3.6, ,0,0.8,2,2.6,3.7,4.5,B, , , , , , ,Free Agent,11
371,"Sherman, Anthony KCC RB",17.7,1.11,0,3,1.1,0,0,0,0,0,0,B,1.1,0.4,0,0,0,0,12.1,Free Agent,10
372,"Conley, Chris KCC WR",17.5,3.5,4.3,5.5,0,3.1,4.6, , , , ,B, , , , , , , ,Free Agent,10
373,"McBride, Tre FA WR",17.4,2.17, ,0, , ,1.8,0,0,9.2, ,0,1.4,5, , , , , ,Free Agent,-
374,"Barner, Kenjon PHI RB",17.3,1.33, , , ,0,2.3,1.6,0.4,1.1,0,B,8.6,0,0,0,2.1,0,1.2,Free Agent (I),10
375,"Turbin, Robert IND RB",16.9,2.82,0.3,1.9,2,6.8,1.9,4, , , , ,B, , , , , , ,Free Agent,11
376,"Ridley, Stevan PIT RB",16.8,8.4, , , , , , , , ,B, , , , , , ,2.8,14,Free Agent,9
377,"Fasano, Anthony MIA TE",16.7,1.04,B,0,0,0,0,0,8.5,1.1,0.9,0,0,0,2.9,1.7,1.5,0,0.1,Free Agent,1
378,"Reynolds, Josh LAR WR",16.4,1.02,0,2.8,0,0,0,0,0,B,0,0,0,9.7,0.6,1.7,0,0,1.6,Honkey Kong,8
379,"Lewis, Tommylee NOS WR",16,1.07,5.2,1.6,2.3,0.1,B, ,0,0,0,0,0,0,0.2,9,0.6,0,-3,Free Agent,5
380,"Artis-Payne, Cameron CAR RB",15.7,1.21, , , ,0,0,0,0,1,0.3,12.8,B,0,0,0,0,0,1.6,Free Agent,11
381,"Johnson, Chris FA* RB",15.7,3.93, ,4.4,2.1,6.3,2.9, , , , , , , , , , , , ,Free Agent,-
382,"Morgan, David MIN TE",15.5,1.03,0,0,0,0,0,0,0,2.8,B,6.1,0.5,0,0, ,0,2.6,3.5,Free Agent,9
383,"Marshall, Brandon NYG WR",15.4,3.08,1,1.7,6.6,4.6,1.5, , ,B, , , , , , , , , ,Free Agent,8
384,"Foster, D.J. ARI RB",15.2,2.17, , , , , , , ,B, , ,2.6,2.2,2.5,1.3,2.2,2.4,2,Free Agent (I),8
385,"Uzomah, C.J. CIN TE",15.2,1.09, , ,0,1.1,2.1,B,0.7,0,0,0,0,0,2.1,0,2.4,6.1,0.7,Free Agent,6
386,"Manuel, E.J. OAK QB",15.1,7.55, , , ,1.2,13.9, , , , ,B, , , , , , , ,Free Agent,10
387,"Hanna, James DAL TE",14.8,0.93,0,0,0,8.8,0,B,0,0,0,0,0,0,0,1.6,3.1,0,1.3,Free Agent,6
388,"Lynch, Paxton DEN QB",14.8,7.4, , , , ,B, , , , , , ,0.3, , , , ,14.5,Free Agent,5
389,"Allen, Dwayne NEP TE",14.6,0.91,0,0,0,0,0,0,0,0,B,7.1,2.4,0.2,0.3,1,1,2.6,0,Free Agent,9
390,"Conner, James PIT RB",14.4,1.03,1.1,0.9,0,2.6,0.9,1.4,1.9,0.1,B,1.2,1.2,0,1.2,0.6,1.3, , ,The Worst to First All Stars - IR,9
391,"Clay, Kaelin CAR WR",14.2,1.09, ,0,2.8,0,0, , ,0,0,0.5,B,8.9,-1.7,0,0,2.4,1.3,Free Agent,11
392,"Taylor, Jordan DEN WR",14.2,1.42, , , ,0,B,2.6,0.7,0.8, , ,1.4,0, ,0,0,2.2,6.5,Free Agent (I),5
393,"Ham, C.J. MIN RB",14.1,0.88,0,6.1,1.2,0,1.1,0,1.2,0,B,0.3,0.8,0,1.3,0.9,0.6,0,0.6,Free Agent (Q),9
394,"Tate, Brandon BUF WR",14.1,1.08,0, ,0, ,8.5,B,0,2.4, ,0,0.7,0,0,0,2.1,0.4,0,Free Agent,6
395,"Heyward-Bey, Darrius PIT WR",13.9,0.87,0,0,0,0.3,0,0,4.4,0,B,0,0,0,0,0,0.3,0,8.9,Free Agent,9
396,"Mallett, Ryan BAL QB",13.9,6.95, , ,7.4, , , , ,6.5, ,B, , , , , , , ,Free Agent,10
397,"Olawale, Jamize OAK RB",13.6,1.13, , ,0,1.5,1.3, ,0,6.3, ,B,2.2,0,2.3,0,0,0,0,Free Agent,10
398,"Perkins, Paul NYG RB",13.6,1.24,2.5,2.2,3,1.9, , , ,B,0,0, ,0,1.2,0, ,1,1.8,Free Agent (I),8
399,"Aiken, Kamar IND WR",13.3,0.89,0.3,3.1,0.9,0.4,2.2,2.1,0.8,3.3,0, ,B,0,0,0,0,0,0.2,Free Agent,11
400,"Hill, Jeremy CIN RB",13.2,1.89,2.4,1.9,2.9,2.6,1.6,B,0.7,1.1, , , , , , , , , ,Free Agent (I),6
401,"Brown, Daniel CHI TE",12.9,0.92,0,0, , ,0,0,0,0.9,B,2.3,2.3,2,1.3,0.9,3.2,0,0,Free Agent,9
402,"Supernaw, Phillip TEN TE",12.9,0.81,0,0,0.3,0,7.6,0,0,B,0,0,0,0,2,0,0,0,3,Free Agent,8
403,"Bersin, Brenton CAR WR",12.8,1.6, , , , , , , , ,0,1.2,B,0,1.8,1.7,0,4.5,3.6,Free Agent,11
404,"Fiedorowicz, C.J. HOU TE",12.7,2.54,4.6, , , , , ,B, , ,1,1.8,3.7,1.6, , , , ,Free Agent,7
405,"Thomas, Logan BUF TE",12.7,1.06,0,0,0,0,0.3,B,8.2,0.7,2.5,0, , ,1,0,0, , ,Free Agent,6
406,"Nix, Roosevelt PIT RB",12.6,0.79,0,0,0,0,0,0,0,0,B,0,0,0,0,6.1,0,6.1,0.4,Free Agent,9
407,"Malone, Josh CIN WR",12.5,1.14, , , , , ,B,0,9.5,1.3,0.6,0,0,0.9,0,0.4,-0.2,0,Free Agent,6
408,"Whittaker, Fozzy CAR RB",12.5,1.04,0.1,0,1.2,9.4,0,-0.3, , , , ,B,0,0,0,0.3,0.9,0.9,Free Agent (I),11
409,"Harris, Maurice WAS WR",12.2,2.03, , , , ,B, , , , ,11,0,1.2,0, ,0, ,0,Free Agent (I),5
410,"Williams, Maxx BAL TE",12.2,1.11,0.5,2.3, , , ,-2.4, , ,2.9,B,0.6,1.2,0.1,0,0.4,6.6,0,Free Agent,10
411,"Williams, Brandon IND TE",12.1,0.86,0,2,0.7,3.2,1.7,0,0.6,0,2,0,B,0,1.1,0.8,0, , ,Free Agent (Q),11
412,"Cooper, Pharoh LAR WR",12,0.75,0,0,-2.6,0,2.2,6,0,B,0.9,1.2,0,0.9,0.3,0.1,0,0,3,Free Agent,8
413,"Hall, Marvin ATL WR",12,1.5, , , , ,B,10, ,0, ,0,0, ,2,0,0,0, ,Free Agent,5
414,"Hill, Josh NOS TE",11.7,0.73,0,2.9,0.3,0,B,0,0,2.9,0,-3.2,5.5,0,-2.2,1.4,2.2,1.1,0.8,Free Agent (Q),5
415,"Sharp, Hunter NYG WR",11.4,3.8, , , , , , ,0,B, , , , , , , ,2.5,8.9,Free Agent,8
416,"Ward, Terron ATL RB",11.3,0.81,0,0, , ,B,0,0,0,0,2.3,4.2,0.2,0,0,4.6,0,0,Free Agent,5
417,"Dunbar, Lance LAR RB",11.2,2.8, , , , , , , ,B, ,3.1,0, ,0, , , ,8.1,Free Agent,8
418,"Hoomanawanui, Michael NOS TE",11.2,0.8,0,0.8,0,1.3,B,8.7,0,0,0,0.4,0,0,0,0,0, , ,Free Agent (I),5
419,"Prosise, C.J. SEA RB",11,2.2,1.1,2.2,7.4, , ,B,0, , ,0.3, , , , , , , ,Free Agent (I),6
420,"Henderson, De'Angelo DEN RB",10.9,2.18,0,0,0.1, ,B, , , , , , , , , , ,0.4,10.4,Free Agent,5
421,"Oliver, Branden LAC RB",10.9,1.36,1,3.1,3.4,0.3, , , ,0.3,B, , , , , ,0,0.9,1.9,Free Agent,9
422,"Stewart, ArDarius NYJ WR",10.9,0.73,1,0,2.4,0,1.2,0.8,0, ,0,0.4,B,0,0.5,0,0,0,4.6,Free Agent,11
423,"Edmunds, Trey NOS RB",10.8,0.68,0,0,0,0,B,0,0,0,0,10.8,0,0,0,0,0,0,0,Free Agent,5
424,"Janovich, Andy DEN RB",10.7,0.67,0,0,0.2,0,B,0,1.7,0,0,0.3,0,0.4,0,6.1,-0.1,2.1,0,Free Agent,5
425,"Sproles, Darren PHI RB",10.4,3.47,4.5,4.8,1.1, , , , , , ,B, , , , , , , ,Free Agent,10
426,"Rudolph, Travis NYG WR",10.1,1.44, , , , , ,0,3.2,B,0, ,3.4,0, , , ,0.6,2.9,Free Agent (I),8
427,"Ficken, Sam LAR PK",10,5, , , , , , , ,B, , , , , , , ,3,7,Free Agent,8
428,"Sturgis, Caleb PHI PK",10,10,10, , , , , , , , ,B, , , , , , , ,Free Agent,10
429,"Traylor, Austin DEN TE",10,1.43, , , , ,B, , , , , ,3.6,3.4,1.6,0,0,1.4,0,Free Agent,5
430,"Paul, Niles WAS TE",9.8,0.7,0,0,-0.3,0,B,-0.1,3.2,0, , ,1.6,1.6,1.2,1.5,1.1,0,0,Free Agent (Q),5
431,"Strong, Jaelen JAC WR",9.8,4.9, ,0, , , , , ,B, , , , , , , ,9.8, ,Free Agent,8
432,"Smith, Geno NYG QB",9.7,4.85, , , , , , , ,B,-0.1, , , ,9.8, , , , ,Free Agent,8
433,"Line, Zach NOS RB",9.6,0.8, , , , ,B,0,0,0,0.4,0.9,0.2,0,0,0,1.3,0,6.8,Free Agent,5
434,"Martino, Freddie TBB WR",9.6,1.2,B, , , , , , , , ,0,0,0,0,1.9,1.1,5.7,0.9,Free Agent,1
435,"Williams, Mike LAC WR",9.5,0.95, , , , , ,1.5,0,0.7,B,2.4,3.8,0, ,0.3,0,0,0.8,Free Agent,9
436,"Hansen, Chad NYJ WR",9.4,0.63,0,0, ,0,0,0,0,0,0,3.3,B,0,2.5,0,2.1,0,1.5,Free Agent,11
437,"Mahomes, Patrick KCC QB",9.4,9.4, , , , , , , , , ,B, , , , , , ,9.4,Straight Ballin,10
438,"Peterman, Nathan BUF QB",9.4,2.35, , , , , ,B, , , ,9.2,-12, ,2.9,9.3, , , ,Free Agent,6
439,"Thomas, Mike LAR WR",9.3,1.16, , , , , ,0, ,B, , ,1.2,0,0,0.6,0,0,7.5,Free Agent (I),8
440,"Adams, Jerell NYG TE",9.2,0.57,0,3.8,0,0,1.1,0.6,0,B,0,0,0.6,0,0,0,0,3.1,0,Free Agent,8
441,"Grimble, Xavier PIT TE",9.2,0.61,0,0,0,0,0, ,1.2,0,B,0,0,6.1,0.9,0,0.8,0,0.2,Free Agent,9
442,"Stocker, Luke TEN TE",9,0.75, ,0,0,0,0,0.5,0,B,7.3,0, , , , ,0,0,1.2,Free Agent (Q),8
443,"Jones, Landry PIT QB",8.6,2.87, , , , , , , , ,B, ,-0.3, , , , ,-0.1,9,Free Agent,9
444,"Wilson, Bobo TBB WR",8.6,2.87,B, , , , , , , , , , , ,0.4, , ,7.8,0.4,Free Agent,1
445,"Zenner, Zach DET RB",8.6,1.07, , ,0.5,0,7.1,0,B, , , ,0,0.6,0.4,0, , , ,Free Agent,7
446,"Thompson, Chris HOU WR",8.4,0.65, , , ,0,1.9,0,B,0,0,0,0,0,1.1,0,0,0,5.4,Free Agent,7
447,"Williams, Kasen CLE WR",8.4,1.2,0, ,1,0,3.3,4.1,0,0,B, , , , , , , , ,Free Agent,9
448,"Davis, Trevor GBP WR",8.3,0.52,0,0.9,0,0,0,0,0,B,1.4,0,0,0.4,0,0,0,0,5.6,Free Agent (I),8
449,"Hunter, Justin PIT WR",8.3,1.19, , , ,0.5,0.6, , ,0.7,B, , ,0, ,0, ,6.5,0,Free Agent (I),9
450,"Sterling, Neal NYJ TE",8.2,0.75, ,0.8,0,0, , , , ,0,0,B,0,0,0,0,0,7.4,Free Agent (I),11
451,"Rainey, Bobby BAL RB",8,2, , , , , ,7.1,0.8,0,0.1,B, , , , , , , ,Free Agent,10
452,"Walford, Clive OAK TE",8,0.62,0,0.7,-0.1,0,0,0,0,0,0,B,0.4,0,5.7,1.3, , , ,Free Agent,10
453,"Floyd, Michael MIN WR",7.8,0.78, , , , ,1.9,0.5, ,0.7,B, ,1.6,0.8,2,0.3,0,0,0,Free Agent,9
454,"Hollister, Jacob NEP TE",7.7,0.51, ,0.5,1.9,0,0,0,0,1.3,B,3,0,0,0,0,0,1,0,Free Agent (I),9
455,"Perriman, Breshad BAL WR",7.7,0.7,0.5,0,0,0.6,1.5,0, ,0,2.8,B, ,0, , ,0.9,1.4, ,Free Agent,10
456,"Quick, Brian WAS WR",7.6,0.76,1.1,0, , ,B,0,0, ,4.9, , ,0, ,0.7,0,0.9,0,Free Agent,5
457,"Smith, Lee OAK TE",7.6,0.47,0,0.9,0,1.5,0,0,0,2.1,0,B,0,1.2,0,0,0.3,1.6,0,Free Agent,10
458,"Sudfeld, Nate PHI QB",7.6,7.6, , , , , , , , , ,B, , , , , , ,7.6,Free Agent,10
459,"Switzer, Ryan DAL WR",7.6,0.47,0,0,0.3,-2.7,0,B,0.5,0.7,0,0,0,-0.4,6,0,0,0,3.2,Free Agent (Q),6
460,"Travis, Ross IND TE",7.6,0.51,0,0,0,0,2.6,0,0.3,0,0.3, ,B,0, ,0,3.3,0,0,Free Agent (I),11
461,"Bolden, Brandon NEP RB",7.4,0.46,0,0,0,0,0,0,0,0,B,0.1,0,0,0,0,0,2,5.3,Free Agent,9
462,"Hill, Brian CIN RB",7.3,1.04, , , ,0, ,B, , , , ,0, ,0,1,1.2,5.1,0,Free Agent,6
463,"Sprinkle, Jeremy WAS TE",7.3,0.66, , ,0,0,B, , , ,0,0,6.7,0,0,0,0,0.6,0,Free Agent,5
464,"Carrier, Derek LAR TE",7.1,0.51,1.2,0.9,1.7,0,0,0,0,B,0.5, , ,0,1.4,0,0.4,0,1,Free Agent (Q),8
465,"Darboh, Amara SEA WR",7.1,0.44,0,1.6,0,1,0,B,2.9,0,0,0.3,0,0,0,0,0.8,0,0.5,Free Agent (I),6
466,"Coates, Sammie CLE WR",7,0.58,0,0, , ,0,1.1,0,1.3,B,3.8,0, , ,0,0.8,0,0,Free Agent,9
467,"Golden, Brittan ARI WR",7,0.54,0,2.9,2.1,0,0,0,2,B,0,0,0, ,0,0,0, , ,Free Agent,8
468,"Carroo, Leonte MIA WR",6.9,0.53,B,0,0,0,0,0,2.1,4.8,0,0, ,0,0,0, ,0, ,Free Agent,1
469,"Marshall, Byron WAS RB",6.8,1.7, , , , ,B, , , , , ,0.2,3,3.6,0, , , ,Free Agent,5
470,"Madden, Tre SEA RB",6.5,0.81,0,0,0,0,0,B,-0.1,6.6,0, , , , , , , , ,Free Agent (Q),6
471,"Fowler, Jalston FA RB",6.4,0.64,0,6.3,0,0,0,0,0, ,0,0.1,0, , , , , , ,Free Agent,-
472,"Williams, Chad ARI WR",6.4,1.07, ,1.5,0.8, , , , ,B, , , ,0.8,0,3.3,0, , ,Free Agent,8
473,"Mayle, Vince BAL WR",6.2,0.39,0,0,0,0,6.2,0,0,0,0,B,0,0,0,0,0,0,0,Free Agent,10
474,"Snead, Willie NOS WR",6.2,0.56, , , , ,B,1.1, ,0,-3,0,1.2,0.9,3.1,0,2.3,0.6,0,Free Agent,5
475,"Johnson, David ARI RB",6,6,6, , , , , , ,B, , , , , , , , , ,Honkey Kong,8
476,"Watt, Derek LAC RB",5.9,0.37,0,0,0,0,0,0,0,0,B,1.2,1.7,0,0,0.2,0,2.6,0.2,Free Agent,9
477,"Cross, Alan TBB TE",5.8,0.73,B,0.6,0.5,0, , , , , , , , ,1.3,0,2.3,0,1.1,Free Agent (I),1
478,"Koyack, Ben JAC TE",5.8,0.36,0,0,0,0,0,2.1,0.7,B,0,0,0,0,0,0,0,3,0,Free Agent (Q),8
479,"Washington, Dwayne DET RB",5.8,1.16,2.2,0.9, , , , ,B,1.6,0.1,1, , , , , , , ,Free Agent,7
480,"Treggs, Bryce FA WR",5.5,0.92, , , , ,2.8,2,2.5,-1.8, ,0, ,0, , , , , ,Free Agent (Q),-
481,"Hunt, Akeem KCC RB",5.4,0.36, ,0,0,0,0,0.3,0.1,0,0,B,0.3,-0.4,2.2,0,0,0,2.9,Free Agent (Q),10
482,"Charles, Orson KCC TE",5.3,1.06, , , , , , , , , ,B, , ,0,0,1.8,3.5,0,Free Agent (I),10
483,"McEvoy, Tanner SEA WR",5.3,0.35,0,0,0,0,-3,B,0,5.3,1,0,0,3.1,0,0,-1.1,0, ,Free Agent,6
484,"Ripkowski, Aaron GBP RB",5.2,0.33,0,0.2,0,1,0.2,0,0,B,0.9,1.5,0.6,0.4,0,0,0,0.4,0,Free Agent,8
485,"Wheaton, Markus CHI WR",5.1,0.46, , ,0,0,0.9, , , ,B,0,0,0,0,0,4.2,0,0,Free Agent,9
486,"Ervin, Tyler HOU RB",5,1.25,2.6,1.6,0.8,0, , ,B, , , , , , , , , , ,Free Agent,7
487,"Murphy, Marcus BUF RB",4.8,4.8, , , , , ,B, , , , , , , , , , ,4.8,Free Agent (I),6
488,"Eifert, Tyler CIN TE",4.6,2.3,0.4,4.2, , , ,B, , , , , , , , , , , ,Free Agent (I),6
489,"McGrath, Sean LAC TE",4.6,0.31, ,1,0,0,0,0,0,0,B,0,1,0,0,0,0,2.6,0,Free Agent,9
490,"Momah, Ifeanyi ARI TE",4.6,0.51,0,4.6,0,0,0,0,0,B,0,0, , , , , , , ,Free Agent (Q),8
491,"Roberts, Michael DET TE",4.6,0.31,0,0,0,1.5,0,0,B,0,0,0,0,0,2.3,0.8,0,0, ,Free Agent (I),7
492,"Abbrederis, Jared FA WR",4.4,0.63, , ,0,0,3.7,0.7, ,0,0,0, , , , , , , ,Free Agent,-
493,"Mannion, Sean LAR QB",4.3,0.86,-0.2, , , , , ,-0.1,B,-0.1, , , , , ,0.5, ,4.2,Free Agent,8
494,"Dayes, Matthew CLE RB",4.2,0.26,1.6,0,0,0.2,0,0,0,1.5,B,0,0.5,0,0,0,0,0.4,0,Free Agent,9
495,"Clark, Michael GBP WR",4.1,2.05, , , , , , , ,B, , , , , , , ,3.6,0.5,Free Agent,8
496,"Brown, Mack MIN RB",4,1, , ,2.7, , ,1.3,0, ,B, , , , ,0, , , ,Free Agent,9
497,"Bell, Blake MIN TE",3.9,0.3,0,0,0,1.2,0,0,0,0,B,0,0,0,0,2.7, , , ,Free Agent,9
498,"Bray, Quan BUF WR",3.9,0.43,0,0,2.2,0,0,B,1.7,0,0, , , , , , , , ,Free Agent,6
499,"Develin, James NEP RB",3.8,0.24,0,0.6,0,1.4,0,0,0,0,B,1.6,0,0,0,0.2,0,0,0,Free Agent,9
500,"Reedy, Bernard NEP WR",3.8,0.35, ,0,0.9,0,0,0.4,1,0,B,0, , ,0,0, , , ,Free Agent,9
